SWKY01000498	417697
SWKY01000499	417746
SWKY01000500	416108
SWKY01000501	412371
SWKY01000502	410123
SWKY01000503	409957
SWKY01000504	409728
SWKY01000505	405444
SWKY01000506	405574
SWKY01000507	404879
SWKY01000508	404183
SWKY01000509	404170
SWKY01000510	402706
SWKY01000511	400627
SWKY01000512	399503
SWKY01000513	400046
SWKY01000514	398745
SWKY01000515	396885
SWKY01000516	395783
SWKY01000517	393691
SWKY01000518	392937
SWKY01000519	391463
SWKY01000520	390481
SWKY01000521	388644
SWKY01000522	382176
SWKY01000523	381318
SWKY01000524	381137
SWKY01000525	381086
SWKY01000526	380320
SWKY01000527	380501
SWKY01000528	379046
SWKY01000529	378439
SWKY01000530	376400
SWKY01000531	375278
SWKY01000532	372614
SWKY01000533	373018
SWKY01000534	372466
SWKY01000535	370684
SWKY01000536	370005
SWKY01000537	366540
SWKY01000538	360583
SWKY01000539	360029
SWKY01000540	360157
SWKY01000541	356509
SWKY01000542	357513
SWKY01000543	355276
SWKY01000544	354290
SWKY01000545	353403
SWKY01000546	353127
SWKY01000547	352459
SWKY01000548	352682
SWKY01000549	350297
SWKY01000550	346630
SWKY01000551	346529
SWKY01000552	346688
SWKY01000553	345167
SWKY01000554	344894
SWKY01000555	344199
SWKY01000556	344553
SWKY01000557	344992
SWKY01000558	344206
SWKY01000559	340757
SWKY01000560	340376
SWKY01000561	339244
SWKY01000562	339336
SWKY01000563	335984
SWKY01000564	335613
SWKY01000565	335323
SWKY01000566	334065
SWKY01000567	333265
SWKY01000568	333734
SWKY01000569	332214
SWKY01000570	332167
SWKY01000571	332033
SWKY01000572	331325
SWKY01000573	331122
SWKY01000574	331525
SWKY01000575	329496
SWKY01000576	328798
SWKY01000577	328562
SWKY01000578	328306
SWKY01000579	326696
SWKY01000580	326282
SWKY01000581	325369
SWKY01000582	325178
SWKY01000583	324960
SWKY01000584	322519
SWKY01000585	321042
SWKY01000586	321115
SWKY01000587	319472
SWKY01000588	319686
SWKY01000589	318965
SWKY01000590	318446
SWKY01000591	318606
SWKY01000592	316511
SWKY01000593	314232
SWKY01000594	312666
SWKY01000595	312636
SWKY01000596	312595
SWKY01000597	311262
SWKY01000598	310511
SWKY01000599	309041
SWKY01000600	307996
SWKY01000601	307245
SWKY01000602	305371
SWKY01000603	304642
SWKY01000604	304690
SWKY01000605	304636
SWKY01000606	303023
SWKY01000607	303911
SWKY01000608	302410
SWKY01000609	301812
SWKY01000610	302051
SWKY01000611	299945
SWKY01000612	300370
SWKY01000613	300333
SWKY01000614	300426
SWKY01000615	299239
SWKY01000616	298080
SWKY01000617	297631
SWKY01000618	297398
SWKY01000619	297269
SWKY01000620	295428
SWKY01000621	293604
SWKY01000622	293925
SWKY01000623	292416
SWKY01000624	292895
SWKY01000625	293008
SWKY01000626	292173
SWKY01000627	292359
SWKY01000628	290122
SWKY01000629	289206
SWKY01000630	288524
SWKY01000631	287761
SWKY01000632	286842
SWKY01000633	284463
SWKY01000634	283898
SWKY01000635	283176
SWKY01000636	282016
SWKY01000637	281787
SWKY01000638	282129
SWKY01000639	280482
SWKY01000640	279233
SWKY01000641	279720
SWKY01000642	277646
SWKY01000643	276631
SWKY01000644	277455
SWKY01000645	276010
SWKY01000646	276987
SWKY01000647	276698
SWKY01000648	275090
SWKY01000649	274339
SWKY01000650	273303
SWKY01000651	272965
SWKY01000652	272897
SWKY01000653	272646
SWKY01000654	272900
SWKY01000655	272771
SWKY01000656	272208
SWKY01000657	272325
SWKY01000658	271682
SWKY01000659	271866
SWKY01000660	271941
SWKY01000661	271152
SWKY01000662	269949
SWKY01000663	269948
SWKY01000664	269938
SWKY01000665	269781
SWKY01000666	269088
SWKY01000667	268719
SWKY01000668	268216
SWKY01000669	268192
SWKY01000670	266796
SWKY01000671	266716
SWKY01000672	266893
SWKY01000673	266895
SWKY01000674	264981
SWKY01000675	264257
SWKY01000676	264984
SWKY01000677	264034
SWKY01000678	263987
SWKY01000679	261629
SWKY01000680	261301
SWKY01000681	260224
SWKY01000682	260048
SWKY01000683	259578
SWKY01000684	259192
SWKY01000685	257735
SWKY01000686	257131
SWKY01000687	257090
SWKY01000688	255837
SWKY01000689	255506
SWKY01000690	254465
SWKY01000691	254006
SWKY01000692	253095
SWKY01000693	252411
SWKY01000694	252390
SWKY01000695	251862
SWKY01000696	252068
SWKY01000697	250501
SWKY01000698	249824
SWKY01000699	250154
SWKY01000700	250491
SWKY01000701	249641
SWKY01000702	248423
SWKY01000703	248901
SWKY01000704	248095
SWKY01000705	248075
SWKY01000706	246562
SWKY01000707	244471
SWKY01000708	244296
SWKY01000709	243703
SWKY01000710	242977
SWKY01000711	242914
SWKY01000712	241328
SWKY01000713	241655
SWKY01000714	240291
SWKY01000715	240845
SWKY01000716	239784
SWKY01000717	238678
SWKY01000718	238473
SWKY01000719	238629
SWKY01000720	237623
SWKY01000721	238060
SWKY01000722	237316
SWKY01000723	236994
SWKY01000724	236530
SWKY01000725	236329
SWKY01000726	236803
SWKY01000727	236484
SWKY01000728	235970
SWKY01000729	235738
SWKY01000730	235731
SWKY01000731	235582
SWKY01000732	235488
SWKY01000733	235825
SWKY01000734	233750
SWKY01000735	232096
SWKY01000736	231336
SWKY01000737	230115
SWKY01000738	229365
SWKY01000739	229263
SWKY01000740	228711
SWKY01000741	228379
SWKY01000742	229116
SWKY01000743	227599
SWKY01000744	225901
SWKY01000745	225777
SWKY01000746	225251
SWKY01000747	225381
SWKY01000748	224313
SWKY01000749	224233
SWKY01000750	224935
SWKY01000751	224149
SWKY01000752	222839
SWKY01000753	221887
SWKY01000754	221298
SWKY01000755	222788
SWKY01000756	222202
SWKY01000757	221267
SWKY01000758	220660
SWKY01000759	222960
SWKY01000760	218554
SWKY01000761	217693
SWKY01000762	217446
SWKY01000763	217725
SWKY01000764	217632
SWKY01000765	216368
SWKY01000766	216550
SWKY01000767	215897
SWKY01000768	216254
SWKY01000769	215707
SWKY01000770	214816
SWKY01000771	214438
SWKY01000772	214307
SWKY01000773	214005
SWKY01000774	213835
SWKY01000775	214269
SWKY01000776	212836
SWKY01000777	213209
SWKY01000778	213154
SWKY01000779	211720
SWKY01000780	211335
SWKY01000781	211334
SWKY01000782	211829
SWKY01000783	211795
SWKY01000784	210844
SWKY01000785	208193
SWKY01000786	208130
SWKY01000787	207839
SWKY01000788	208253
SWKY01000789	207447
SWKY01000790	207234
SWKY01000791	207226
SWKY01000792	205501
SWKY01000793	205346
SWKY01000794	204977
SWKY01000795	203159
SWKY01000796	202152
SWKY01000797	200634
SWKY01000798	199642
SWKY01000799	200024
SWKY01000800	199323
SWKY01000801	198811
SWKY01000802	198482
SWKY01000803	198935
SWKY01000804	198299
SWKY01000805	199147
SWKY01000806	197637
SWKY01000807	197028
SWKY01000808	195451
SWKY01000809	195103
SWKY01000810	195042
SWKY01000811	194191
SWKY01000812	194042
SWKY01000813	193253
SWKY01000814	193013
SWKY01000815	192079
SWKY01000816	191594
SWKY01000817	191474
SWKY01000818	191382
SWKY01000819	190599
SWKY01000820	190521
SWKY01000821	190498
SWKY01000822	191370
SWKY01000823	189997
SWKY01000824	189835
SWKY01000825	189737
SWKY01000826	189531
SWKY01000827	189436
SWKY01000828	188376
SWKY01000829	188151
SWKY01000830	186834
SWKY01000831	186994
SWKY01000832	186078
SWKY01000833	185742
SWKY01000834	186143
SWKY01000835	186113
SWKY01000836	184607
SWKY01000837	183909
SWKY01000838	183908
SWKY01000839	184377
SWKY01000840	184822
SWKY01000841	184239
SWKY01000842	183146
SWKY01000843	182739
SWKY01000844	182480
SWKY01000845	182068
SWKY01000846	180024
SWKY01000847	179412
SWKY01000848	178847
SWKY01000849	178928
SWKY01000850	178192
SWKY01000851	178108
SWKY01000852	178285
SWKY01000853	178259
SWKY01000854	177751
SWKY01000855	177652
SWKY01000856	179078
SWKY01000857	178047
SWKY01000858	178274
SWKY01000859	177765
SWKY01000860	177487
SWKY01000861	177396
SWKY01000862	176793
SWKY01000863	176634
SWKY01000864	175131
SWKY01000865	174483
SWKY01000866	174778
SWKY01000867	174972
SWKY01000868	173233
SWKY01000869	172653
SWKY01000870	170811
SWKY01000871	171250
SWKY01000872	170144
SWKY01000873	170553
SWKY01000874	169774
SWKY01000875	170238
SWKY01000876	169504
SWKY01000877	168663
SWKY01000878	168598
SWKY01000879	168214
SWKY01000880	168102
SWKY01000881	166121
SWKY01000882	165746
SWKY01000883	165604
SWKY01000884	165733
SWKY01000885	166021
SWKY01000886	164658
SWKY01000887	165003
SWKY01000888	164094
SWKY01000889	162990
SWKY01000890	162946
SWKY01000891	162603
SWKY01000892	163017
SWKY01000893	162409
SWKY01000894	161541
SWKY01000895	161487
SWKY01000896	160575
SWKY01000897	160334
SWKY01000898	159928
SWKY01000899	159150
SWKY01000900	158983
SWKY01000901	158528
SWKY01000902	158193
SWKY01000903	158024
SWKY01000904	157456
SWKY01000905	157436
SWKY01000906	157085
SWKY01000907	157010
SWKY01000908	156428
SWKY01000909	156028
SWKY01000910	155889
SWKY01000911	156172
SWKY01000912	155668
SWKY01000913	155488
SWKY01000914	155403
SWKY01000915	155305
SWKY01000916	155496
SWKY01000917	154827
SWKY01000918	154581
SWKY01000919	154486
SWKY01000920	154029
SWKY01000921	153513
SWKY01000922	152978
SWKY01000923	152335
SWKY01000924	153235
SWKY01000925	152149
SWKY01000926	152473
SWKY01000927	149556
SWKY01000928	149304
SWKY01000929	149301
SWKY01000930	149260
SWKY01000931	149147
SWKY01000932	149084
SWKY01000933	148743
SWKY01000934	147887
SWKY01000935	147373
SWKY01000936	147220
SWKY01000937	147089
SWKY01000938	146931
SWKY01000939	146912
SWKY01000940	145972
SWKY01000941	145646
SWKY01000942	145544
SWKY01000943	145524
SWKY01000944	145830
SWKY01000945	144969
SWKY01000946	144910
SWKY01000947	144114
SWKY01000948	143623
SWKY01000949	143490
SWKY01000950	143119
SWKY01000951	142573
SWKY01000952	142835
SWKY01000953	141909
SWKY01000954	141666
SWKY01000955	141380
SWKY01000956	141264
SWKY01000957	141304
SWKY01000958	140778
SWKY01000959	140736
SWKY01000960	140727
SWKY01000961	140381
SWKY01000962	140281
SWKY01000963	140136
SWKY01000964	139386
SWKY01000965	139510
SWKY01000966	138298
SWKY01000967	138535
SWKY01000968	137623
SWKY01000969	138101
SWKY01000970	136921
SWKY01000971	137365
SWKY01000972	137037
SWKY01000973	136332
SWKY01000974	136083
SWKY01000975	136104
SWKY01000976	135644
SWKY01000977	135111
SWKY01000978	134990
SWKY01000979	134839
SWKY01000980	134347
SWKY01000981	133341
SWKY01000982	132914
SWKY01000983	132547
SWKY01000984	132280
SWKY01000985	132292
SWKY01000986	132155
SWKY01000987	131953
SWKY01000988	130873
SWKY01000989	130166
SWKY01000990	129838
SWKY01000991	128750
SWKY01000992	128688
SWKY01000993	128441
SWKY01000994	127515
SWKY01000995	127404
SWKY01000996	127513
SWKY01000997	126778
SWKY01000998	126370
SWKY01000999	126544
SWKY01001000	125163
SWKY01001001	124984
SWKY01001002	124529
SWKY01001003	124203
SWKY01001004	124195
SWKY01001005	124221
SWKY01001006	123348
SWKY01001007	122866
SWKY01001008	123355
SWKY01001009	122759
SWKY01001010	122420
SWKY01001011	122254
SWKY01001012	121901
SWKY01001013	121878
SWKY01001014	121713
SWKY01001015	121635
SWKY01001016	121516
SWKY01001017	119837
SWKY01001018	120126
SWKY01001019	118978
SWKY01001020	118395
SWKY01001021	118250
SWKY01001022	118193
SWKY01001023	118575
SWKY01001024	117428
SWKY01001025	117095
SWKY01001026	116423
SWKY01001027	116326
SWKY01001028	115902
SWKY01001029	115663
SWKY01001030	115583
SWKY01001031	115073
SWKY01001032	114592
SWKY01001033	113280
SWKY01001034	113246
SWKY01001035	113223
SWKY01001036	113134
SWKY01001037	113430
SWKY01001038	112791
SWKY01001039	112332
SWKY01001040	113789
SWKY01001041	112281
SWKY01001042	112151
SWKY01001043	112459
SWKY01001044	111824
SWKY01001045	111809
SWKY01001046	112021
SWKY01001047	111035
SWKY01001048	110996
SWKY01001049	110993
SWKY01001050	110467
SWKY01001051	109934
SWKY01001052	109904
SWKY01001053	108162
SWKY01001054	108003
SWKY01001055	107798
SWKY01001056	107564
SWKY01001057	106991
SWKY01001058	106893
SWKY01001059	105978
SWKY01001060	105517
SWKY01001061	104485
SWKY01001062	104469
SWKY01001063	104029
SWKY01001064	104012
SWKY01001065	103784
SWKY01001066	102458
SWKY01001067	102336
SWKY01001068	102290
SWKY01001069	102285
SWKY01001070	102201
SWKY01001071	102119
SWKY01001072	102113
SWKY01001073	101934
SWKY01001074	101602
SWKY01001075	101523
SWKY01001076	101020
SWKY01001077	100200
SWKY01001078	100146
SWKY01001079	100073
SWKY01001080	99977
SWKY01001081	99750
SWKY01001082	99499
SWKY01001083	99111
SWKY01001084	98750
SWKY01001085	98736
SWKY01001086	98673
SWKY01001087	99611
SWKY01001088	98563
SWKY01001089	98118
SWKY01001090	97963
SWKY01001091	97870
SWKY01001092	97655
SWKY01001093	97520
SWKY01001094	97205
SWKY01001095	97067
SWKY01001096	96332
SWKY01001097	96123
SWKY01001098	95694
SWKY01001099	95476
SWKY01001100	94472
SWKY01001101	94018
SWKY01001102	94192
SWKY01001103	93675
SWKY01001104	93524
SWKY01001105	93523
SWKY01001106	93104
SWKY01001107	93013
SWKY01001108	92534
SWKY01001109	92395
SWKY01001110	92067
SWKY01001111	91879
SWKY01001112	91742
SWKY01001113	91610
SWKY01001114	91523
SWKY01001115	91433
SWKY01001116	91300
SWKY01001117	90893
SWKY01001118	90675
SWKY01001119	90239
SWKY01001120	89892
SWKY01001121	89783
SWKY01001122	89603
SWKY01001123	89480
SWKY01001124	89333
SWKY01001125	89812
SWKY01001126	89302
SWKY01001127	89046
SWKY01001128	88670
SWKY01001129	88435
SWKY01001130	88431
SWKY01001131	88046
SWKY01001132	87964
SWKY01001133	87720
SWKY01001134	87370
SWKY01001135	86813
SWKY01001136	86714
SWKY01001137	86472
SWKY01001138	86885
SWKY01001139	85924
SWKY01001140	85918
SWKY01001141	85645
SWKY01001142	84810
SWKY01001143	84146
SWKY01001144	84024
SWKY01001145	84288
SWKY01001146	83638
SWKY01001147	83618
SWKY01001148	83050
SWKY01001149	82425
SWKY01001150	82424
SWKY01001151	82417
SWKY01001152	81723
SWKY01001153	81722
SWKY01001154	81656
SWKY01001155	81642
SWKY01001156	81601
SWKY01001157	80969
SWKY01001158	80840
SWKY01001159	80578
SWKY01001160	79967
SWKY01001161	79950
SWKY01001162	79658
SWKY01001163	79345
SWKY01001164	79270
SWKY01001165	79193
SWKY01001166	79007
SWKY01001167	78886
SWKY01001168	78636
SWKY01001169	78081
SWKY01001170	77849
SWKY01001171	77845
SWKY01001172	77650
SWKY01001173	77474
SWKY01001174	77206
SWKY01001175	77089
SWKY01001176	76958
SWKY01001177	76503
SWKY01001178	76240
SWKY01001179	75965
SWKY01001180	75960
SWKY01001181	76438
SWKY01001182	75844
SWKY01001183	75623
SWKY01001184	75520
SWKY01001185	75460
SWKY01001186	75423
SWKY01001187	75169
SWKY01001188	75123
SWKY01001189	74480
SWKY01001190	73907
SWKY01001191	73789
SWKY01001192	73528
SWKY01001193	73494
SWKY01001194	73329
SWKY01001195	73242
SWKY01001196	73021
SWKY01001197	72920
SWKY01001198	72795
SWKY01001199	72569
SWKY01001200	72545
SWKY01001201	72797
SWKY01001202	72133
SWKY01001203	72107
SWKY01001204	72065
SWKY01001205	71962
SWKY01001206	71630
SWKY01001207	71528
SWKY01001208	71505
SWKY01001209	71144
SWKY01001210	71062
SWKY01001211	70966
SWKY01001212	70926
SWKY01001213	70914
SWKY01001214	70848
SWKY01001215	70491
SWKY01001216	70475
SWKY01001217	70466
SWKY01001218	70419
SWKY01001219	70387
SWKY01001220	70152
SWKY01001221	70014
SWKY01001222	69989
SWKY01001223	69782
SWKY01001224	69497
SWKY01001225	69329
SWKY01001226	68526
SWKY01001227	68309
SWKY01001228	68283
SWKY01001229	68200
SWKY01001230	68196
SWKY01001231	67956
SWKY01001232	67621
SWKY01001233	67580
SWKY01001234	67300
SWKY01001235	66280
SWKY01001236	66267
SWKY01001237	65986
SWKY01001238	65981
SWKY01001239	65918
SWKY01001240	65843
SWKY01001241	65748
SWKY01001242	65360
SWKY01001243	65321
SWKY01001244	64794
SWKY01001245	64825
SWKY01001246	64251
SWKY01001247	64223
SWKY01001248	64206
SWKY01001249	64683
SWKY01001250	63976
SWKY01001251	63245
